smiles,pKa,n_candidates,chosen,chosen_kind,has_acid_and_base,chosen_plausible,alt_site_fits,n_atoms,size_bin
CNCCN(C)C(=O)Oc1ccc(OC)cc1.Cl,8.88,1,sec_amine,base,False,True,,18,15-22
COc1ccc(OC(=O)NCCCN)cc1.Cl,9.6,1,prim_amine,base,False,True,,17,15-22
COc1ccc(OC(=O)NCCN)cc1.Cl,8.65,1,prim_amine,base,False,True,,16,15-22
COc1ccc(OC(=O)N(C)CCN)cc1.Cl,8.9,1,prim_amine,base,False,True,,17,15-22
COc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ccccn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)O,6.5,3,carboxylic_acid,acid,True,True,pyridine_N,44,>30
CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)O,6.5,3,carboxylic_acid,acid,True,True,pyridine_N,46,>30
Cn1c(-c2ccccn2)c(C2CCCC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(/C=C/C(=O)O)cc4)CCC3)cc21,4.5,3,carboxylic_acid,acid,True,True,pyridine_N,42,>30
Clc1cccc(Cl)c1CO/N=C/C1CCN(CCCc2ccccc2)CC1,7.1,1,tert_amine,base,False,True,,27,22-30
Clc1cccc(Cl)c1CON=C1CCN(CCCc2ccccc2)CC1,5.7,1,tert_amine,base,False,False,,26,22-30
CNCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1,9.3,2,sec_amine,base,False,True,,24,22-30
CNCc1cc(-c2ccccc2)n(S(=O)(=O)c2ccc(C)cc2)c1,9.49,1,sec_amine,base,False,True,,24,22-30
CNCc1cc(-c2ccccc2)n(S(=O)(=O)c2ccc(OC)cc2)c1,9.48,1,sec_amine,base,False,True,,25,22-30
CNCc1cc(-c2ccccc2F)n(S(=O)(=O)c2ccc(C)cc2)c1,9.48,1,sec_amine,base,False,True,,25,22-30
CNCc1cc(-c2cccc(F)c2)n(S(=O)(=O)c2ccc(C)cc2)c1,9.31,1,sec_amine,base,False,True,,25,22-30
CNCc1cc(-c2ccc(F)cc2)n(S(=O)(=O)c2ccc(C)cc2)c1,9.4,1,sec_amine,base,False,True,,25,22-30
CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O,7.7,2,phenol,acid,True,True,tert_amine,30,22-30
CC(C)c1cc(C(=O)N2Cc3ccc(CN(C)C)cc3C2)c(O)cc1O,9.2,2,phenol,acid,True,True,tert_amine,26,22-30
CC(C)c1cc(C(=O)N2Cc3ccc(N4CCNCC4)cc3C2)c(O)cc1O,8.4,3,phenol,acid,True,True,sec_amine,28,22-30
CC(C)c1cc(C(=O)N2Cc3ccc(NC4CCNCC4)cc3C2)c(O)cc1O,10.2,3,phenol,acid,True,True,sec_amine,29,22-30
CC(C)c1cc(C(=O)N2Cc3ccc(NC4CCN(C)CC4)cc3C2)c(O)cc1O,9.05,3,phenol,acid,True,True,tert_amine,30,22-30
CC(C)c1cc(C(=O)N2Cc3ccc(C4(O)CCN(C)CC4)cc3C2)c(O)cc1O,9.4,2,phenol,acid,True,True,tert_amine,30,22-30
CC(C)c1cc(C(=O)N2Cc3ccc(C(=O)N4CCN(C)CC4)cc3C2)c(O)cc1O,6.8,2,phenol,acid,True,True,tert_amine,31,>30
CC(C)c1cc(C(=O)N2Cc3ccc(OCCCN)cc3C2)c(O)cc1O,10.2,2,phenol,acid,True,True,prim_amine,27,22-30
CC(C)c1cc(C(=O)N2Cc3cccc(OCCCN4CCOCC4)c3C2)c(O)cc1O,7.0,2,phenol,acid,True,True,tert_amine,32,>30
CC(C)c1cc(C(=O)N2Cc3ccc(OCCCN4CCOCC4)cc3C2)c(O)cc1O,6.9,2,phenol,acid,True,True,tert_amine,32,>30
CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCOCC4)cc3C2)c(O)cc1O.Cl,6.9,2,phenol,acid,True,True,tert_amine,30,22-30
CC(C)c1cc(C(=O)N2Cc3ccc(OCCN(C)C)cc3C2)c(O)cc1O,7.85,2,phenol,acid,True,True,tert_amine,28,22-30
CC(C)c1cc(C(=O)N2Cc3ccc(N4CCN(C)CC4)cc3C2)c(O)cc1O,7.3,3,phenol,acid,True,True,tert_amine,29,22-30
CC(C)c1cc(C(=O)N2Cc3ccc(N4CCOCC4)cc3C2)c(O)cc1O,4.3,2,phenol,acid,True,False,aniline_tert,28,22-30
COc1cccc(CN(C(=O)C2=C(c3ccc(CCCOc4c(F)ccc(F)c4Cl)cc3)C[C@H]3COC[C@H]2N3)C2CC2)c1C,6.5,1,sec_amine,base,False,False,,44,>30
O=C(C1=C(c2ccc(CCCOc3c(F)ccc(F)c3Cl)cc2)C[C@H]2CNC[C@H]1N2)N(Cc1cccc(Cl)c1Cl)C1CC1,8.2,1,sec_amine,base,False,True,,43,>30
O=C(C1=C(c2ccc(CCCOc3c(F)ccc(F)c3Cl)cc2)C[C@H]2COC[C@H]1N2)N(Cc1cccc(Cl)c1Cl)C1CC1,6.5,1,sec_amine,base,False,False,,43,>30
COc1cccc(CN(C(=O)C2=C(c3ccc(CCCOc4c(F)ccc(F)c4Cl)cc3)C[C@H]3CNC[C@H]2N3)C2CC2)c1C,3.6,1,sec_amine,base,False,False,,44,>30
Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2ccc3ccnc(N)c3c2)n1,6.7,4,sulfonamide_1,acid,True,False,pyridine_N,36,>30
Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2cccc(CN)c2)n1,8.8,3,sulfonamide_1,acid,True,True,prim_amine,33,>30
Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2ccccc2N)n1,4.7,3,sulfonamide_1,acid,True,False,aniline,32,>30
Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2cccc(C(=N)N)c2)n1,10.7,3,sulfonamide_1,acid,True,True,amidine,34,>30
Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2cccc(C(=N)NO)c2)n1,7.0,3,sulfonamide_1,acid,True,False,aniline_sec,35,>30
Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2ccc(N)nc2)n1,7.0,4,sulfonamide_1,acid,True,False,pyridine_N,32,>30
Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2ccc3ncnc(N)c3c2)n1,5.7,4,sulfonamide_1,acid,True,False,pyridine_N,36,>30
Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2ccc3nc(N)nc(N)c3c2)n1,8.1,4,sulfonamide_1,acid,True,True,,37,>30
Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2ccc3ccncc3c2)n1,5.4,3,sulfonamide_1,acid,True,False,pyridine_N,35,>30
Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(C2CCCNC2)n1,10.0,3,sulfonamide_1,acid,True,True,sec_amine,31,>30
Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(CCCCN)n1,10.0,3,sulfonamide_1,acid,True,True,prim_amine,30,22-30
Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2cccc(N)c2)n1,4.7,3,sulfonamide_1,acid,True,False,aniline,32,>30
Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2ccc(N)cc2)n1,4.7,3,sulfonamide_1,acid,True,False,aniline,32,>30
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(C(F)F)cccc32)c1,5.6,2,sulfonamide_2,acid,True,False,aniline_sec,34,>30
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(O)cccc32)c1,6.12,3,sulfonamide_2,acid,True,False,aniline_sec,32,>30
Cn1ccc(C(=O)NCCCc2ccc(Cl)c(Cl)c2)c(O)c1=O,6.5,1,phenol,acid,False,True,,23,22-30
N=C(Nc1nsc2ccccc12)c1ccccc1,5.4,3,amidine,base,False,False,pyridine_N,18,15-22
CC(=N)Nc1nsc2ccccc12,6.99,3,amidine,base,False,False,pyridine_N,13,<15
N=C(Nc1nsc2ccccc12)c1ccc(Cl)cc1,4.84,3,amidine,base,False,False,pyridine_N,19,15-22
N#C/C(=N\O)C(=O)Nc1ccc(C(F)(F)F)cc1,4.87,2,oxime,acid,True,False,aniline_sec,18,15-22
N#C/C(=N\O)C(=O)Nc1cccc(C(F)(F)F)c1,4.88,2,oxime,acid,True,False,aniline_sec,18,15-22
N#C/C(=N\O)C(=O)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,4.73,2,oxime,acid,True,False,aniline_sec,22,15-22
N#C/C(=N\O)C(=O)Nc1ccc(F)cc1,5.01,2,oxime,acid,True,False,aniline_sec,15,<15
N#C/C(=N\O)C(=O)Nc1cccc(F)c1,4.92,2,oxime,acid,True,False,aniline_sec,15,<15
N#C/C(=N\O)C(=O)Nc1ccccc1F,4.87,2,oxime,acid,True,False,aniline_sec,15,<15
N#C/C(=N\O)C(=O)Nc1cc(F)cc(F)c1,4.81,2,oxime,acid,True,False,aniline_sec,16,15-22
N#C/C(=N\O)C(=O)Nc1ccc([N+](=O)[O-])cc1,4.61,3,oxime,acid,True,False,aniline_sec,17,15-22
N#C/C(=N\O)C(=O)Nc1ccccc1,5.12,2,oxime,acid,True,False,aniline_sec,14,<15
Cc1ccc(NC(=O)/C(C#N)=N/O)cc1,5.07,2,oxime,acid,True,False,aniline_sec,15,<15
COc1ccc(NC(=O)/C(C#N)=N/O)cc1,5.08,2,oxime,acid,True,False,aniline_sec,16,15-22
N#C/C(=N\O)C(=O)Nc1ccc(-c2ccccc2)cc1,5.03,2,oxime,acid,True,False,aniline_sec,20,15-22
O=S(=O)(Nc1ccn(Cc2cccc3ccccc23)n1)c1ccc(Br)s1,1.93,2,sulfonamide_2,acid,True,False,aniline_sec,26,22-30
O=S(=O)(Nc1cc(Sc2cccc3cccnc23)c(O)c2ccccc12)c1ccc(F)cc1,3.48,4,sulfonamide_2,acid,True,False,pyridine_N,33,>30
O=S(=O)(Nc1cc(Sc2cccc3cccnc23)c(O)c2ccccc12)c1ccccc1,3.48,4,sulfonamide_2,acid,True,False,pyridine_N,32,>30
O=S(=O)(Nc1cc2c(c3ccccc13)OC1(N3CCOCC3)CCCCC21)c1ccccc1,5.56,3,sulfonamide_2,acid,True,False,aniline_sec,33,>30
Brc1ccc2c(c1)c1c3n2CCN(Cc2ccccc2)C3CCC1,6.95,1,tert_amine,base,False,True,,24,22-30
O=S(=O)(Nc1ccccc1-c1nccc2ccccc12)c1ccc(Cl)cc1,5.3,3,sulfonamide_2,acid,True,False,pyridine_N,27,22-30
NC(=O)C1CCN(c2c(S(=O)(=O)c3ccccc3)cnc3ccc(Cl)cc23)CC1,3.05,2,pyridine_N,base,False,True,aniline_tert,29,22-30
CC(C)(N)c1nc(-c2ccc(OC(F)(F)F)cc2)c[nH]1,7.9,2,prim_amine,base,False,True,pyridine_N,20,15-22
C[C@](N)(CF)c1nc(-c2ccc(OC(F)(F)F)cc2)c[nH]1,6.4,2,prim_amine,base,False,False,pyridine_N,21,15-22
NC(CF)(CF)c1nc(-c2ccc(OC(F)(F)F)cc2)c[nH]1,5.9,2,prim_amine,base,False,False,pyridine_N,22,15-22
COC[C@@](C)(N)c1nc(-c2ccc(OC(F)(F)F)cc2)c[nH]1,7.1,2,prim_amine,base,False,False,pyridine_N,22,15-22
NC1(Cc2nc(-c3ccc(OC(F)(F)F)cc3)c[nH]2)COC1,6.4,2,prim_amine,base,False,False,pyridine_N,22,15-22
CCCCc1nc(Cl)c(CC(=O)OC)n1Cc1ccc(NC(=O)c2cc(Br)ccc2NS(=O)(=O)C(F)(F)F)cc1,4.5,3,sulfonamide_2,acid,True,False,pyridine_N,40,>30
CCCCc1nc(Cl)c(Cc2nnn[nH]2)n1Cc1ccc(-c2nnn[nH]2)cc1,4.0,2,tetrazole,acid,True,True,pyridine_N,28,22-30
CCCCc1nc(Cl)c(CC(=O)OC)n1Cc1ccc(NC(=O)c2cc(C)ccc2NS(=O)(=O)C(F)(F)F)cc1,4.5,3,sulfonamide_2,acid,True,False,pyridine_N,40,>30
CCCCc1nc(Cl)c(CC(=O)OC)n1Cc1ccc(NC(=O)C(F)(F)F)cc1,9.5,2,pyridine_N,base,False,False,,29,22-30
CCCCc1nc(Cl)c(CC(=O)OC)n1Cc1ccc(NC(=O)c2cc(Cl)ccc2NS(=O)(=O)C(F)(F)F)cc1,4.5,3,sulfonamide_2,acid,True,False,pyridine_N,40,>30
CCCCc1nc(Cl)c(CC(=O)OC)n1Cc1ccc(NS(=O)(=O)C(F)(F)F)cc1,4.5,3,sulfonamide_2,acid,True,False,pyridine_N,30,22-30
CCCCc1nc(Cl)c(CC(=O)OC)n1Cc1ccc(N(Cc2ccccc2)C(=O)c2ccccc2NS(=O)(=O)C(F)(F)F)cc1,4.5,4,sulfonamide_2,acid,True,False,pyridine_N,46,>30
CCCCc1nc(Cl)c(CC(=O)OC)n1Cc1ccc(NC(=O)c2cc(I)ccc2NS(=O)(=O)C(F)(F)F)cc1,4.5,3,sulfonamide_2,acid,True,False,pyridine_N,40,>30
CCCCc1nc(Cl)c(CC(=O)OC)n1Cc1ccc(NC(=O)c2ccccc2NS(C)(=O)=O)cc1,8.9,3,sulfonamide_2,acid,True,True,,36,>30
CCCCc1nc(Cl)c(CC(=O)OC)n1Cc1ccc(NC(=O)c2cccc(C)c2NS(=O)(=O)C(F)(F)F)cc1,4.5,3,sulfonamide_2,acid,True,False,pyridine_N,40,>30
CCCCc1nc(Cl)c(CC(=O)OC)n1Cc1ccc(NC(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2O)cc1,4.3,4,phenol,acid,True,False,pyridine_N,38,>30
CCCCc1nc(Cl)c(CC(=O)OC)n1Cc1ccc(NC(=O)c2ccccc2NS(=O)(=O)C(F)(F)F)cc1,4.5,3,sulfonamide_2,acid,True,False,pyridine_N,39,>30
CCCCc1nc(Cl)c(CC(=O)OC)n1Cc1ccc(NC(=O)c2ccc([N+](=O)[O-])cc2)cc1,4.5,3,pyridine_N,base,False,True,aniline_sec,34,>30
COC[C@@H](Oc1cc(C[C@@H]2C[S@@+]([O-])C[C@H](NCc3cc(CC(C)(C)C)on3)[C@H]2O)cc(F)c1N)C(F)(F)F,4.9,3,sec_amine,base,False,False,pyridine_N,38,>30
CC(C)(C)c1cccc(CN[C@H]2C[S@+]([O-])C[C@@H](Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)[C@@H]2O)c1,6.7,2,sec_amine,base,False,False,,39,>30
CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc(O)c2)CC1,10.4,2,phenol,acid,True,True,tert_amine,24,22-30
CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc3ccccc23)CC1,10.4,1,tert_amine,base,False,True,,27,22-30
CSc1ccc2c(c1)[C@@H](N1CCN(C)CC1)Cc1ccccc1S2,8.1,1,tert_amine,base,False,True,,24,22-30
CC1=CC=CC(C#N)[C@H]1c1cccc2c1-c1cccc3c1[C@@H](C2)N(C)CC3,7.3,1,tert_amine,base,False,True,,27,22-30
CC1C=CC=C(C#N)[C@@H]1c1cccc2c1-c1cccc3c1[C@@H](C2)N(C)CC3,7.3,1,tert_amine,base,False,True,,27,22-30
COc1ccccc1N1CCN(CCNS(=O)(=O)c2ccc(C)cc2)CC1,7.4,3,sulfonamide_2,acid,True,True,tert_amine,27,22-30
COc1ccccc1N1CCN(CCCNS(=O)(=O)c2ccc(C)cc2)CC1,7.5,3,sulfonamide_2,acid,True,True,tert_amine,28,22-30
COc1ccc(S(=O)(=O)NCCCN2CCN(c3ccccc3OC)CC2)cc1,7.5,3,sulfonamide_2,acid,True,True,tert_amine,29,22-30
COc1ccc2c(c1)CCN(CCCNS(=O)(=O)c1ccccc1)C2,7.0,2,sulfonamide_2,acid,True,True,tert_amine,25,22-30
CCN(CCCN1CCc2cc(OC)ccc2C1)S(=O)(=O)c1ccccc1,7.4,1,tert_amine,base,False,True,,27,22-30
COc1ccc2c(c1)CCN(CCCNS(=O)(=O)c1ccc(C)cc1)C2,7.0,2,sulfonamide_2,acid,True,True,tert_amine,26,22-30
CCN(CCCN1CCc2cc(OC)ccc2C1)S(=O)(=O)c1ccc(C)cc1,7.4,1,tert_amine,base,False,True,,28,22-30
COc1ccc(S(=O)(=O)NCCCN2CCc3cc(OC)ccc3C2)cc1,7.0,2,sulfonamide_2,acid,True,True,tert_amine,27,22-30
CCN(CCCN1CCc2cc(OC)ccc2C1)S(=O)(=O)c1ccc(OC)cc1,7.4,1,tert_amine,base,False,True,,29,22-30
COc1ccc2c(c1)CCN(CCCNS(=O)(=O)c1cccc3ccccc13)C2,7.0,2,sulfonamide_2,acid,True,True,tert_amine,29,22-30
CCN(CCCN1CCc2cc(OC)ccc2C1)S(=O)(=O)c1cccc2ccccc12,7.4,1,tert_amine,base,False,True,,31,>30
COc1ccc2c(c1)c(CCN(C)C)cn2C,9.2,1,tert_amine,base,False,True,,17,15-22
COc1ccc2[nH]cc(C3=CCN(Cc4ccccc4)CC3)c2c1,7.7,1,tert_amine,base,False,True,,24,22-30
Cc1cccc(S(=O)(=O)N2CCC[C@@H]2CCN2CCC(C)CC2)c1,10.4,1,tert_amine,base,False,True,,24,22-30
COc1ccc2c(c1)N(CCN(C)C)CCO2,8.6,2,tert_amine,base,False,True,,17,15-22
O=C1OC(c2ccccc2)CC(O)=C1Nc1ccccc1Cl,4.2,1,aniline_sec,base,False,True,,22,15-22
O=C1CC(c2ccccc2)CC(O)=C1Nc1ccccc1Cl,4.6,1,aniline_sec,base,False,True,,22,15-22
O=C1NC(c2ccccc2)CC(O)=C1Nc1ccccc1Cl,6.0,1,aniline_sec,base,False,True,,22,15-22
Cl.Cl.O=C1Nc2cc(Br)ccc2/C1=C1/Nc2ccccc2/C1=N\OCCN1CCN(CCOCCO)CC1,7.58,2,tert_amine,base,False,True,,38,>30
COCCN1CCN(CCO/N=C2/C(=C3/C(=O)Nc4cc(Br)ccc43)Nc3ccccc32)CC1.Cl.Cl,7.47,2,tert_amine,base,False,True,,36,>30
Cl.Cl.O=C1Nc2cc(Br)ccc2/C1=C1/Nc2ccccc2/C1=N\OCCN1CCN(CCO)CC1,7.65,2,tert_amine,base,False,True,,35,>30
CN1CCN(CCO/N=C2/C(=C3/C(=O)Nc4cc(Br)ccc43)Nc3ccccc32)CC1.Cl.Cl,7.65,2,tert_amine,base,False,True,,33,>30
Cl.Cl.O=C1Nc2cc(Br)ccc2/C1=C1/Nc2ccccc2/C1=N\OCCN1CCNCC1,8.85,3,sec_amine,base,False,True,tert_amine,32,>30
Cl.O=C1Nc2cc(Br)ccc2/C1=C1/Nc2ccccc2/C1=N\OCCN1CCCC1,9.18,2,tert_amine,base,False,True,,30,22-30
CCN(CC)CCO/N=C1/C(=C2/C(=O)Nc3cc(Br)ccc32)Nc2ccccc21.Cl,9.38,2,tert_amine,base,False,True,,30,22-30
CN(C)CCO/N=C1/C(=C2/C(=O)Nc3cc(Br)ccc32)Nc2ccccc21.Cl,8.59,2,tert_amine,base,False,True,,28,22-30
CCOP(=O)(OCC)C(C)(CCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1)NCC(C)C.[Br-],5.39,1,sec_amine,base,False,False,,38,>30
CCOP(=O)(OCC)C(C)(N)CCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],5.13,1,prim_amine,base,False,False,,34,>30
CCOP(=O)(OCC)C(NCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1)C(C)(C)C.[Br-],5.63,1,sec_amine,base,False,False,,40,>30
CCOP(=O)(OCC)C(C)(C)NCCCCCCCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],6.85,1,sec_amine,base,False,False,,44,>30
CCOP(=O)(OCC)C(C)(C)NCCCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],6.94,1,sec_amine,base,False,False,,40,>30
CCOP(=O)(OCC)C(C)(C)NCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],6.53,1,sec_amine,base,False,False,,38,>30
CCOP(=O)(OCC)C(C)(C)NCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],5.9,1,sec_amine,base,False,False,,36,>30
CCOP(=O)(OCC)C(NCCCCCCCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1)C(C)C.[Br-],6.38,1,sec_amine,base,False,False,,45,>30
CCOP(=O)(OCC)C(NCCCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1)C(C)C.[Br-],6.23,1,sec_amine,base,False,False,,41,>30
CCOP(=O)(OCC)C(NCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1)C(C)C.[Br-],5.99,1,sec_amine,base,False,False,,39,>30
CCCNC(C)(C)P(=O)(OCC)OCC,6.99,1,sec_amine,base,False,False,,15,<15
CCOP(=O)(OCC)C1(C)CCCN1,7.01,1,sec_amine,base,False,False,,14,<15
CCOP(=O)(OCC)C(NCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1)C(C)C.[Br-],5.47,1,sec_amine,base,False,False,,37,>30
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,7.7,4,sulfonamide_2,acid,True,True,pyridine_N,19,15-22
Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,7.25,4,sulfonamide_2,acid,True,True,pyridine_N,16,15-22
C=CCC1(CC=C)C(=O)NC(=O)NC1=O,7.62,1,imide,acid,False,True,,15,<15
CCC1(CC)C(=O)NC(=O)NC1=O,7.75,1,imide,acid,False,True,,13,<15
COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,7.2,3,sulfonamide_2,acid,True,True,,19,15-22
NC(N)=NS(=O)(=O)c1ccc(N)cc1,12.0,3,guanidine,base,False,True,amidine,14,<15
C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,7.73,1,imide,acid,False,True,,15,<15
Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,6.98,4,sulfonamide_2,acid,True,True,pyridine_N,18,15-22
C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,7.54,1,imide,acid,False,True,,16,15-22
CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,7.36,1,imide,acid,False,True,,17,15-22
c1ccc2nccnc2c1,0.6,1,pyridine_N,base,False,False,,10,<15
c1cnc2ncccc2c1,3.39,1,pyridine_N,base,False,True,,10,<15
Cc1cc([N+](=O)[O-])ccc1Nc1nn[nH]n1,4.46,3,tetrazole_2,acid,True,True,aniline_sec,16,15-22
CN(c1ccc([N+](=O)[O-])cc1)c1nn[nH]n1,4.46,2,tetrazole_2,acid,True,True,aniline_tert,16,15-22
O=[N+]([O-])c1ccc2c(c1)CCN2c1nn[nH]n1,4.02,2,tetrazole_2,acid,True,True,aniline_tert,17,15-22
O=[N+]([O-])c1ccc(CNc2nn[nH]n2)cc1,5.53,3,tetrazole_2,acid,True,True,aniline_sec,16,15-22
O=[N+]([O-])c1ccc(Nc2nn[nH]n2)cc1,4.23,3,tetrazole_2,acid,True,True,aniline_sec,15,<15
Cc1cc([N+](=O)[O-])ccc1N(C)c1nn[nH]n1,5.02,2,tetrazole_2,acid,True,True,aniline_tert,17,15-22
OB(O)c1ccc(O)cc1,10.0,1,phenol,acid,False,True,,10,<15
CN1CCN(c2nc(-c3ccc(C(=O)NC4(C(=O)NCC#N)CCCCC4)cc3)cs2)CC1,7.01,3,tert_amine,base,False,True,pyridine_N,33,>30
CN1CCN(c2nc(-c3ccc(C(=O)NC4(C(=O)NCC(F)(F)F)CCCCC4)cc3)cs2)CC1,6.84,3,tert_amine,base,False,True,pyridine_N,35,>30
CCCN1CCN(c2ccc(C(=O)NC3(C(=O)NCC#N)CCCCC3)cc2)CC1,7.76,2,tert_amine,base,False,True,,30,22-30
CC(C)C[C@@H](C(=O)NCC#N)c1cccc(-c2ccc(N3CCNCC3)cc2)c1,8.77,2,sec_amine,base,False,True,,29,22-30
CNCCc1ccc(O)c(O)c1,10.5,2,phenol,acid,True,True,sec_amine,12,<15
CC(CN)c1ccc(O)c(O)c1.Cl,10.0,2,phenol,acid,True,True,prim_amine,13,<15
CC(N)Cc1ccc(O)c(O)c1,10.0,2,phenol,acid,True,True,prim_amine,12,<15
CNCC(OC)c1ccc(O)c(O)c1.Cl,9.5,2,phenol,acid,True,True,sec_amine,15,<15
CNCC(C)c1ccc(O)c(O)c1,10.5,2,phenol,acid,True,True,sec_amine,13,<15
NCC(O)c1ccc(O)c(O)c1,9.0,2,phenol,acid,True,True,prim_amine,12,<15
CNC,10.78,1,sec_amine,base,False,True,,3,<15
CN,10.63,1,prim_amine,base,False,True,,2,<15
CN(C)C,9.8,1,tert_amine,base,False,True,,4,<15
O=c1cc(-c2ccccc2)oc2cc(O)c([N+](=O)[O-])cc12,5.3,2,phenol,acid,True,False,aniline_tert,21,15-22
CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,8.78,1,tert_amine,base,False,True,,22,15-22
CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,9.61,2,tert_amine,base,False,True,,26,22-30
CN(C)c1ccc(C(=O)N/N=C/c2ccc(C(=O)NO)cc2)cc1,8.1,2,hydroxamic_acid,acid,True,True,,24,22-30
CN(/N=C/c1ccc(C(=O)NO)cc1)C(=O)c1ccc(N(C)C)cc1,8.1,2,hydroxamic_acid,acid,True,True,,25,22-30
COC(=O)N1CCc2c(O)noc2C1,5.3,2,phenol,acid,True,False,pyridine_N,14,<15
Oc1nsc2c1CNCC2,6.1,3,phenol,acid,True,False,pyridine_N,10,<15
COC(=O)N1CCc2snc(O)c2C1,7.4,2,phenol,acid,True,True,pyridine_N,14,<15
Oc1nsc2c1CCNC2,6.1,3,phenol,acid,True,False,pyridine_N,10,<15
COc1noc2c1CCNC2.Cl,7.1,2,sec_amine,base,False,False,pyridine_N,12,<15
Oc1nsc2c1CCNCC2,2.6,3,phenol,acid,True,False,pyridine_N,11,<15
COC(=O)N1CCc2c(O)nsc2C1,7.3,2,phenol,acid,True,True,pyridine_N,14,<15
COC(=O)N1CCc2snc(O)c2CC1,7.6,2,phenol,acid,True,True,pyridine_N,15,<15
O=C(O)N1CCc2onc(O)c2CC1,5.6,3,carboxylic_acid,acid,True,True,pyridine_N,14,<15
CN1CCOCC1,7.4,1,tert_amine,base,False,True,,7,<15
CCCCCCCCCCCCN1CCOCC1,7.6,1,tert_amine,base,False,True,,18,15-22
CCCCCCCCCCCCN,10.6,1,prim_amine,base,False,True,,13,<15
O=C(O)C[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2cc(F)ccc2[nH]1,3.95,1,carboxylic_acid,acid,False,True,,26,22-30
O=C(O)CCC[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2cc(F)ccc2[nH]1,4.24,1,carboxylic_acid,acid,False,True,,28,22-30
CC(=O)Nc1nc(C)c(-c2cnc(F)c(NS(=O)(=O)c3sc(C)nc3C)c2)s1,4.71,3,sulfonamide_2,acid,True,False,pyridine_N,28,22-30
