key,pKa,kind,prot_smi,prot_idx,dep_smi,dep_idx
Nc1ccc(Sc2ccccc2)cc1,3.8,base,[NH3+]c1ccc(Sc2ccccc2)cc1,13,Nc1ccc(Sc2ccccc2)cc1,13
Cc1ccc(N(C)C)c(C)c1,5.28,base,Cc1ccc([NH+](C)C)c(C)c1,8,Cc1ccc(N(C)C)c(C)c1,8
CC(C)(C)[P@@H](=O)O,4.24,acid,CC(C)(C)[P@@H](=O)O,6,CC(C)(C)[P@@H](=O)[O-],6
N#CC(=O)O,2.46,acid,N#CC(=O)O,4,N#CC(=O)[O-],4
O=C(O)c1ccc(O)c(O)c1,4.48,acid,O=C(O)c1ccc(O)c(O)c1,8,O=C([O-])c1ccc(O)c(O)c1,8
CCOCCN,8.0,base,CCOCC[NH3+],5,CCOCCN,5
CCOc1ccccc1O,10.11,acid,CCOc1ccccc1O,9,CCOc1ccccc1[O-],9
OC(=S)CCCCC(O)=S,3.382,acid,OC(=S)CCCCC(O)=S,9,[O-]C(=S)CCCCC(O)=S,5
[O-]C(=S)CCCCC(O)=S,4.352,acid,[O-]C(=S)CCCCC(O)=S,9,[O-]C(=S)CCCCC([O-])=S,9
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,5.42,acid,O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,9,O=[N+]([O-])c1cc([N+](=O)[O-])c([N-]c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,9
CC[C@@H](O)C(=O)O,3.68,acid,CC[C@@H](O)C(=O)O,5,CC[C@@H](O)C(=O)[O-],5
CCCc1ccccc1O,10.5,acid,CCCc1ccccc1O,9,CCCc1ccccc1[O-],9
CC[C@H](S)C(=O)O,3.53,acid,CC[C@H](S)C(=O)O,5,CC[C@H](S)C(=O)[O-],5
O=C(O)[C@@H](O)CO,3.52,acid,O=C(O)[C@@H](O)CO,4,O=C([O-])[C@@H](O)CO,4
COc1ccc([P@@H](=O)O)cc1,2.35,acid,COc1ccc([P@@H](=O)O)cc1,10,COc1ccc([P@@H](=O)[O-])cc1,10
CNCc1cccc(C)n1,9.15,base,C[NH2+]Cc1cccc(C)n1,8,CNCc1cccc(C)n1,8
CCC[P@@H](=O)O,3.46,acid,CCC[P@@H](=O)O,5,CCC[P@@H](=O)[O-],5
O=C(O)CO,3.83,acid,O=C(O)CO,3,O=C([O-])CO,3
O=C(O)c1c(O)cccc1O,1.1,acid,O=C(O)c1c(O)cccc1O,9,O=C([O-])c1c(O)cccc1O,9
COCCN,9.61,base,COCC[NH3+],4,COCCN,4
Oc1ccncn1,8.63,acid,Oc1ccncn1,6,[O-]c1ccncn1,6
NCC(Cl)(Cl)Cl,5.47,base,[NH3+]CC(Cl)(Cl)Cl,5,NCC(Cl)(Cl)Cl,5
O=C(O)c1ccc(O)cc1,4.54,acid,O=C(O)c1ccc(O)cc1,8,O=C([O-])c1ccc(O)cc1,8
CCC(=O)O[C@H](C)CN(C)C,8.26,base,CCC(=O)O[C@H](C)C[NH+](C)C,8,CCC(=O)O[C@H](C)CN(C)C,8
Cc1nc2ccncc2nc1O,8.33,acid,Cc1nc2ccncc2nc1O,11,Cc1nc2ccncc2nc1[O-],11
Oc1cccnc1,8.72,acid,Oc1cccnc1,6,[O-]c1cccnc1,6
Oc1cccc2cc3ccccc3nc12,9.75,acid,Oc1cccc2cc3ccccc3nc12,14,[O-]c1cccc2cc3ccccc3nc12,14
COc1ccc(CN)cc1,9.47,base,COc1ccc(C[NH3+])cc1,9,COc1ccc(CN)cc1,9
NC(CO)(CO)CO,8.08,base,[NH3+]C(CO)(CO)CO,6,NC(CO)(CO)CO,6
CC(C)NC[C@H](O)c1ccc(O)cc1,9.57,base,CC(C)[NH2+]C[C@H](O)c1ccc(O)cc1,3,CC(C)NC[C@H](O)c1ccc(O)cc1,3
OCCNC(CO)(CO)CO,7.83,base,OCC[NH2+]C(CO)(CO)CO,3,OCCNC(CO)(CO)CO,3
C/C=C(/C)C(=O)O,4.29,acid,C/C=C(/C)C(=O)O,6,C/C=C(/C)C(=O)[O-],6
COC(=O)C(CCC(=O)O)(c1ccccc1)c1ccccc1,4.66,acid,COC(=O)C(CCC(=O)O)(c1ccccc1)c1ccccc1,9,COC(=O)C(CCC(=O)[O-])(c1ccccc1)c1ccccc1,9
O=C(O)Cc1ccccc1,4.31,acid,O=C(O)Cc1ccccc1,9,O=C([O-])Cc1ccccc1,9
O=C(O)c1ccccc1,3.98,acid,O=C(O)c1ccccc1,8,O=C([O-])c1ccccc1,8
CCC(=O)O,4.874,acid,CCC(=O)O,4,CCC(=O)[O-],4
CN(C)Cc1ccccc1,8.91,base,C[NH+](C)Cc1ccccc1,1,CN(C)Cc1ccccc1,1
CCOCC(=O)O,3.84,acid,CCOCC(=O)O,6,CCOCC(=O)[O-],6
OCC(Cl)(Cl)Cl,12.24,acid,OCC(Cl)(Cl)Cl,5,[O-]CC(Cl)(Cl)Cl,5
O=C(O)c1c(Cl)ccc(Cl)c1Cl,1.5,acid,O=C(O)c1c(Cl)ccc(Cl)c1Cl,9,O=C([O-])c1c(Cl)ccc(Cl)c1Cl,9
O=C(O)COc1cc(Cl)c(Cl)cc1Cl,2.85,acid,O=C(O)COc1cc(Cl)c(Cl)cc1Cl,13,O=C([O-])COc1cc(Cl)c(Cl)cc1Cl,13
OCCC(F)F,12.74,acid,OCCC(F)F,2,[O-]CCC(F)F,2
O=[N+]([O-])c1ccc(S)cc1,4.6,acid,O=[N+]([O-])c1ccc(S)cc1,9,O=[N+]([O-])c1ccc([S-])cc1,9
Clc1ccc2nsnc2c1NC1=NCCN1,7.52,base,Clc1ccc2nsnc2c1NC1=[NH+]CCN1,11,Clc1ccc2nsnc2c1NC1=NCCN1,11
CCCN[C@@H](C)C(=O)Nc1ccccc1C,7.9,base,CCC[NH2+][C@@H](C)C(=O)Nc1ccccc1C,3,CCCN[C@@H](C)C(=O)Nc1ccccc1C,3
CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,4.29,acid,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,22,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1,22
CCCc1[nH+]c(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1,6.05,base,CCCc1[nH+]c(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1,4,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1,4
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,9.66,base,Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)[NH+]2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,13,Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,13
C[C@H]1CN=C(N)c2sccc2O1,11.0,base,C[C@H]1C[NH+]=C(N)c2sccc2O1,3,C[C@H]1CN=C(N)c2sccc2O1,3
CCc1cc(C(N)=S)ccn1,4.4,base,CCc1cc(C(N)=S)cc[nH+]1,7,CCc1cc(C(N)=S)ccn1,7
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,3.45,acid,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,13,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)[O-],13
CN[C@@H](C)[C@@H](O)c1ccccc1,9.86,base,C[NH2+][C@@H](C)[C@@H](O)c1ccccc1,10,CN[C@@H](C)[C@@H](O)c1ccccc1,10
N[C@@H]1CCc2c(ccc(O)c2O)C1,10.5,base,[NH3+][C@@H]1CCc2c(ccc(O)c2O)C1,10,N[C@@H]1CCc2c(ccc(O)c2O)C1,10
[NH3+][C@@H]1CCc2c(ccc([O-])c2O)C1,8.9,acid,[NH3+][C@@H]1CCc2c(ccc(O)c2O)C1,12,[NH3+][C@@H]1CCc2c(ccc([O-])c2O)C1,12
[NH3+][C@@H]1CCc2c(ccc(O)c2[O-])C1,8.9,acid,[NH3+][C@@H]1CCc2c(ccc(O)c2O)C1,11,[NH3+][C@@H]1CCc2c(ccc(O)c2[O-])C1,11
Cc1cc(CN2Cc3ccccc3C[C@H]2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O,3.1,acid,Cc1cc(CN2Cc3ccccc3C[C@H]2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O,11,Cc1cc(CN2Cc3ccccc3C[C@H]2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)[O-],11
Cc1cc(C[N@@H+]2Cc3ccccc3C[C@H]2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)[O-],6.2,base,Cc1cc(C[N@@H+]2Cc3ccccc3C[C@H]2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)[O-],13,Cc1cc(CN2Cc3ccccc3C[C@H]2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)[O-],13
CCOC(=O)N1CCC2(CC1)N=C(N)c1sccc1N2,10.47,base,CCOC(=O)N1CCC2(CC1)Nc1ccsc1C(N)=[NH+]2,18,CCOC(=O)N1CCC2(CC1)N=C(N)c1sccc1N2,18
NC1=N[C@H](c2ccccc2)Nc2ccccc21,9.83,base,NC1=[NH+][C@H](c2ccccc2)Nc2ccccc21,15,NC1=N[C@H](c2ccccc2)Nc2ccccc21,15
CCC(CC)NC(=O)c1cn(-c2ccccc2)nc1NS(=O)(=O)c1ccc(C)cc1,5.3,acid,CCC(CC)NC(=O)c1cn(-c2ccccc2)nc1NS(=O)(=O)c1ccc(C)cc1,13,CCC(CC)NC(=O)c1cn(-c2ccccc2)nc1[N-]S(=O)(=O)c1ccc(C)cc1,13
CC(C)(C)c1cc(NC(=O)NCc2ccccc2Sc2ccc3nnc(-c4ccccc4SCCO)n3c2)n(-c2ccc(O)c(Cl)c2)n1,7.17,acid,CC(C)(C)c1cc(NC(=O)NCc2ccccc2Sc2ccc3nnc(-c4ccccc4SCCO)n3c2)n(-c2ccc(O)c(Cl)c2)n1,16,CC(C)(C)c1cc(NC(=O)NCc2ccccc2Sc2ccc3nnc(-c4ccccc4SCCO)n3c2)n(-c2ccc([O-])c(Cl)c2)n1,16
CC[C@H](N)C(=O)N[C@H](C#N)Cc1ccc(-c2ccccc2)cc1,7.3,base,CC[C@H]([NH3+])C(=O)N[C@H](C#N)Cc1ccc(-c2ccccc2)cc1,22,CC[C@H](N)C(=O)N[C@H](C#N)Cc1ccc(-c2ccccc2)cc1,22
COc1cc2nc(-c3ccc(N4CCN(C)CC4)cc3)nc(NCCN3CCOCC3)c2cc1OC,7.93,base,COc1cc2nc(-c3ccc(N4CC[NH+](C)CC4)cc3)nc(NCCN3CCOCC3)c2cc1OC,1,COc1cc2nc(-c3ccc(N4CCN(C)CC4)cc3)nc(NCCN3CCOCC3)c2cc1OC,1
O=C([O-])[C@H](Cc1ccccc1)N1CCC(C[NH+]2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,9.25,base,O=C([O-])[C@H](Cc1ccccc1)N1CCC(C[NH+]2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,18,O=C([O-])[C@H](Cc1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,18
O=C([O-])[C@H](Cc1ccccc1)[NH+]1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,9.25,base,O=C([O-])[C@H](Cc1ccccc1)[NH+]1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,11,O=C([O-])[C@H](Cc1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,11
O=C([N-]S(=O)(=O)c1ccc(Cl)cc1)N1CCC([NH+]2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,8.2,base,O=C([N-]S(=O)(=O)c1ccc(Cl)cc1)N1CCC([NH+]2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,18,O=C([N-]S(=O)(=O)c1ccc(Cl)cc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,18
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)cc1C(F)(F)F,7.7,base,O=C(NC[C@@H](O)C[NH+]1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)cc1C(F)(F)F,10,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)cc1C(F)(F)F,10
O=C(NC[C@@H](O)C[NH+]1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[n-]c(=O)cc1C(F)(F)F,8.3,acid,O=C(NC[C@@H](O)C[NH+]1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)cc1C(F)(F)F,21,O=C(NC[C@@H](O)C[NH+]1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[n-]c(=O)cc1C(F)(F)F,21
CCc1nc2c(C)cc(C)nc2[nH]1,5.5,base,CCc1nc2c(C)cc(C)[nH+]c2[nH]1,10,CCc1nc2c(C)cc(C)nc2[nH]1,10
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CC2CCNCC2)ccc1Cl,10.1,base,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CC2CC[NH2+]CC2)ccc1Cl,10,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CC2CCNCC2)ccc1Cl,10
O=C(c1ccccc1)N1CCN(Cc2ccccc2)CC1,6.2,base,O=C(c1ccccc1)N1CC[NH+](Cc2ccccc2)CC1,7,O=C(c1ccccc1)N1CCN(Cc2ccccc2)CC1,7
N#Cc1ccc2[nH]c(-c3ccc(F)cc3)c(CCCC(=O)NS(N)(=O)=O)c2c1,5.9,acid,N#Cc1ccc2[nH]c(-c3ccc(F)cc3)c(CCCC(=O)NS(N)(=O)=O)c2c1,22,N#Cc1ccc2[nH]c(-c3ccc(F)cc3)c(CCCC(=O)[N-]S(N)(=O)=O)c2c1,22
c1ccc(CSc2nc3ccccc3[nH]2)nc1,4.4,base,c1ccc(CSc2nc3ccccc3[nH]2)[nH+]c1,16,c1ccc(CSc2nc3ccccc3[nH]2)nc1,16
CCc1ncc[nH]1,7.8,base,CCc1[nH]cc[nH+]1,6,CCc1ncc[nH]1,6
CCOC(=O)N1CCC(c2cc(=O)n(-c3ccccc3)[nH]2)CC1,6.8,acid,CCOC(=O)N1CCC(c2cc(=O)n(-c3ccccc3)[nH]2)CC1,16,CCOC(=O)N1CCC(c2cc(=O)n(-c3ccccc3)[n-]2)CC1,16
NC1=N[C@H](c2ccco2)Nc2c(F)ccc(F)c21,8.2,base,NC1=[NH+][C@H](c2ccco2)Nc2c(F)ccc(F)c21,14,NC1=N[C@H](c2ccco2)Nc2c(F)ccc(F)c21,14
CN(C)S(=O)(=O)NC(=O)CCCc1c(-c2ccc(F)cc2)[nH]c2ccc(C#N)cc12,5.5,acid,CN(C)S(=O)(=O)NC(=O)CCCc1c(-c2ccc(F)cc2)[nH]c2ccc(C#N)cc12,6,CN(C)S(=O)(=O)[N-]C(=O)CCCc1c(-c2ccc(F)cc2)[nH]c2ccc(C#N)cc12,6
Cc1ccc(S(=O)(=O)NC(=O)NN2C[C@H]3CCC[C@H]3C2)cc1,5.98,acid,Cc1ccc(S(=O)(=O)NC(=O)NN2C[C@H]3CCC[C@H]3C2)cc1,10,Cc1ccc(S(=O)(=O)[N-]C(=O)NN2C[C@H]3CCC[C@H]3C2)cc1,10
C=CCOc1ccccc1OC[C@H](O)CNC(C)C,9.69,base,C=CCOc1ccccc1OC[C@H](O)C[NH2+]C(C)C,3,C=CCOc1ccccc1OC[C@H](O)CNC(C)C,3
O=C(O)c1ccc(-c2ccc(Cl)c(C(=O)NCC34CC5CC(CC(C5)C3)C4)c2)cc1,4.1,acid,O=C(O)c1ccc(-c2ccc(Cl)c(C(=O)NCC34CC5CC(CC(C5)C3)C4)c2)cc1,29,O=C([O-])c1ccc(-c2ccc(Cl)c(C(=O)NCC34CC5CC(CC(C5)C3)C4)c2)cc1,29
C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,3.96,acid,C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,18,C[C@H](C(=O)[O-])c1cccc(C(=O)c2ccccc2)c1,18
CCOC(=O)C1(c2ccccc2)CCN(C)CC1,10.5,base,CCOC(=O)C1(c2ccccc2)CC[NH+](C)CC1,8,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,8
CCN(CC)CCOC(=O)C1(c2ccccc2)CCCC1,8.4,base,CC[NH+](CC)CCOC(=O)C1(c2ccccc2)CCCC1,2,CCN(CC)CCOC(=O)C1(c2ccccc2)CCCC1,2
CCc1cccc2c3c([nH]c12)[C@](CC)(CC(=O)O)OCC3,4.15,acid,CCc1cccc2c3c([nH]c12)[C@](CC)(CC(=O)O)OCC3,20,CCc1cccc2c3c([nH]c12)[C@](CC)(CC(=O)[O-])OCC3,20
COc1ccc([C@H](CN(C)C)C2(O)CCCCC2)cc1,9.64,base,COc1ccc([C@H](C[NH+](C)C)C2(O)CCCCC2)cc1,1,COc1ccc([C@H](CN(C)C)C2(O)CCCCC2)cc1,1
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,8.21,base,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CC[N@@H+](C)C2,1,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,1
c1ccc(CC2=NCCN2)cc1,10.7,base,c1ccc(CC2=[NH+]CCN2)cc1,8,c1ccc(CC2=NCCN2)cc1,8
SC1CCCCC1,10.69,acid,SC1CCCCC1,6,[S-]C1CCCCC1,6
CC(Cl)(Cl)C(=O)O,1.74,acid,CC(Cl)(Cl)C(=O)O,4,CC(Cl)(Cl)C(=O)[O-],4
COc1c(Cl)ccc(Cl)c1C(=O)O,1.97,acid,COc1c(Cl)ccc(Cl)c1C(=O)O,10,COc1c(Cl)ccc(Cl)c1C(=O)[O-],10
CN(C)CCOC(c1ccccc1)c1ccccc1,9.1,base,C[NH+](C)CCOC(c1ccccc1)c1ccccc1,1,CN(C)CCOC(c1ccccc1)c1ccccc1,1
CS(=O)(=O)NC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],2.83,acid,CS(=O)(=O)NC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],4,CS(=O)(=O)[N-]C(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],4
COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2cc(NC=O)ccc2C(=O)N(C)C)n1,4.6,acid,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2cc(NC=O)ccc2C(=O)N(C)C)n1,14,COc1cc(OC)nc(NC(=O)[N-]S(=O)(=O)c2cc(NC=O)ccc2C(=O)N(C)C)n1,14
CCn1cc(C(=O)[O-])c(=O)c2cc(F)c(N3CC[NH2+][C@H](C)C3)c(F)c21,8.87,base,CCn1cc(C(=O)[O-])c(=O)c2cc(F)c(N3CC[NH2+][C@H](C)C3)c(F)c21,17,CCn1cc(C(=O)[O-])c(=O)c2cc(F)c(N3CCN[C@H](C)C3)c(F)c21,17
Cc1cc(Cl)ccc1OCCCC(=O)O,4.5,acid,Cc1cc(Cl)ccc1OCCCC(=O)O,13,Cc1cc(Cl)ccc1OCCCC(=O)[O-],13
COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,2.77,acid,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,24,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-],24
C[C@@H]1COc2c(N3CC[NH+](C)CC3)c(F)cc3c(=O)c(C(=O)[O-])cn1c23,8.1,base,C[C@@H]1COc2c(N3CC[NH+](C)CC3)c(F)cc3c(=O)c(C(=O)[O-])cn1c23,18,C[C@@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)[O-])cn1c23,18
O=C(NO)c1ccc(Cl)cc1,9.59,acid,O=C(NO)c1ccc(Cl)cc1,9,O=C(N[O-])c1ccc(Cl)cc1,9
C[C@@H]1CCCCN1CCCOC(=O)c1ccc(Cl)c(Cl)c1,8.9,base,C[C@@H]1CCCC[N@@H+]1CCCOC(=O)c1ccc(Cl)c(Cl)c1,6,C[C@@H]1CCCCN1CCCOC(=O)c1ccc(Cl)c(Cl)c1,6
COc1ccc(C(=O)NO)cc1,9.0,acid,COc1ccc(C(=O)NO)cc1,11,COc1ccc(C(=O)N[O-])cc1,11
O=C(NO)c1ccc([N+](=O)[O-])cc1,8.01,acid,O=C(NO)c1ccc([N+](=O)[O-])cc1,9,O=C(N[O-])c1ccc([N+](=O)[O-])cc1,9
COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(OC(F)F)cc(OC(F)F)n1,3.47,acid,COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(OC(F)F)cc(OC(F)F)n1,13,COC(=O)c1ccccc1S(=O)(=O)[N-]C(=O)Nc1nc(OC(F)F)cc(OC(F)F)n1,13
Oc1c(Cl)cccc1Cl,6.79,acid,Oc1c(Cl)cccc1Cl,7,[O-]c1c(Cl)cccc1Cl,7
O=[N+]([O-])c1ccc(Cl)cc1O,6.05,acid,O=[N+]([O-])c1ccc(Cl)cc1O,7,O=[N+]([O-])c1ccc(Cl)cc1[O-],7
Cc1cc(Cl)c(O)c(Cl)c1,7.19,acid,Cc1cc(Cl)c(O)c(Cl)c1,8,Cc1cc(Cl)c([O-])c(Cl)c1,8
COc1ccc(O)c([N+](=O)[O-])c1,7.33,acid,COc1ccc(O)c([N+](=O)[O-])c1,11,COc1ccc([O-])c([N+](=O)[O-])c1,11
N#Cc1cc(Br)c(O)c(Br)c1,3.95,acid,N#Cc1cc(Br)c(O)c(Br)c1,7,N#Cc1cc(Br)c([O-])c(Br)c1,7
O=C(O)CCC(=O)O,4.21,acid,O=C(O)CCC(=O)O,7,O=C([O-])CCC(=O)O,4
O=C([O-])CCC(=O)O,5.64,acid,O=C([O-])CCC(=O)O,7,O=C([O-])CCC(=O)[O-],7
O=C(O)Cc1cccc(F)c1,4.13,acid,O=C(O)Cc1cccc(F)c1,10,O=C([O-])Cc1cccc(F)c1,10
[NH3+]C1(C(=O)[O-])CCCCC1,10.03,base,[NH3+]C1(C(=O)[O-])CCCCC1,9,NC1(C(=O)[O-])CCCCC1,9
COC(=O)C[C@@H](C(=O)O)c1ccc([N+](=O)[O-])cc1,3.69,acid,COC(=O)C[C@@H](C(=O)O)c1ccc([N+](=O)[O-])cc1,17,COC(=O)C[C@@H](C(=O)[O-])c1ccc([N+](=O)[O-])cc1,17
COC(=O)c1cc(O)c(O)c(O)c1CN(C)C,6.8,base,COC(=O)c1cc(O)c(O)c(O)c1C[NH+](C)C,1,COC(=O)c1cc(O)c(O)c(O)c1CN(C)C,1
C[N+](C)(C)CCc1cccc([O-])c1,9.43,acid,C[N+](C)(C)CCc1cccc(O)c1,12,C[N+](C)(C)CCc1cccc([O-])c1,12
C[N+](C)(C)CCc1ccc([O-])cc1,9.8,acid,C[N+](C)(C)CCc1ccc(O)cc1,12,C[N+](C)(C)CCc1ccc([O-])cc1,12
Cc1cc(C(=O)O)c2ccccc2c1,3.72,acid,Cc1cc(C(=O)O)c2ccccc2c1,13,Cc1cc(C(=O)[O-])c2ccccc2c1,13
COC(=O)c1cc(O)cc2ccccc12,8.88,acid,COC(=O)c1cc(O)cc2ccccc12,14,COC(=O)c1cc([O-])cc2ccccc12,14
O=C(O)c1ccc(C2CCCC2)cc1,4.21,acid,O=C(O)c1ccc(C2CCCC2)cc1,13,O=C([O-])c1ccc(C2CCCC2)cc1,13
CCCCc1cc(C)c(O)cc1C,10.74,acid,CCCCc1cc(C)c(O)cc1C,11,CCCCc1cc(C)c([O-])cc1C,11
CC(C)c1cccc(C(C)C)c1O,11.1,acid,CC(C)c1cccc(C(C)C)c1O,9,CC(C)c1cccc(C(C)C)c1[O-],9
Oc1cc(-c2ccccc2)ccc1Cl,8.07,acid,Oc1cc(-c2ccccc2)ccc1Cl,12,[O-]c1cc(-c2ccccc2)ccc1Cl,12
CCc1ccc(O)c2sc(C)c(C)c12,9.56,acid,CCc1ccc(O)c2sc(C)c(C)c12,13,CCc1ccc([O-])c2sc(C)c(C)c12,13
Oc1ccc(C2CCCCC2)cc1Cl,8.66,acid,Oc1ccc(C2CCCCC2)cc1Cl,13,[O-]c1ccc(C2CCCCC2)cc1Cl,13
CC(C)(C)c1ccc(S(=O)(=O)CC(=O)O)cc1,2.598,acid,CC(C)(C)c1ccc(S(=O)(=O)CC(=O)O)cc1,16,CC(C)(C)c1ccc(S(=O)(=O)CC(=O)[O-])cc1,16
O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ccccc2)cc1,7.42,acid,O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ccccc2)cc1,6,O=[N+]([O-])c1ccc(S(=O)(=O)[N-]c2ccccc2)cc1,6
O=C(O)CCCCCCc1ccccc1,5.07,acid,O=C(O)CCCCCCc1ccccc1,14,O=C([O-])CCCCCCc1ccccc1,14
Oc1ccc2ccccc2c1/N=N/c1nccs1,8.94,acid,Oc1ccc2ccccc2c1/N=N/c1nccs1,17,[O-]c1ccc2ccccc2c1/N=N/c1nccs1,17
CC(=O)c1ccc(-c2ccccc2O)cc1,10.78,acid,CC(=O)c1ccc(-c2ccccc2O)cc1,15,CC(=O)c1ccc(-c2ccccc2[O-])cc1,15
O=P(O)(OCc1ccccc1)OCc1ccccc1,0.7,acid,O=P(O)(OCc1ccccc1)OCc1ccccc1,10,O=P([O-])(OCc1ccccc1)OCc1ccccc1,10
CC(C)(C)c1cc(Br)cc(C(C)(C)C)c1O,10.83,acid,CC(C)(C)c1cc(Br)cc(C(C)(C)C)c1O,10,CC(C)(C)c1cc(Br)cc(C(C)(C)C)c1[O-],10
CC(C)(C)c1cc(N=O)cc(C(C)(C)C)c1O,8.18,acid,CC(C)(C)c1cc(N=O)cc(C(C)(C)C)c1O,10,CC(C)(C)c1cc(N=O)cc(C(C)(C)C)c1[O-],10
CC(C)(C)c1cc([N+](=O)[O-])cc(C(C)(C)C)c1O,6.65,acid,CC(C)(C)c1cc([N+](=O)[O-])cc(C(C)(C)C)c1O,10,CC(C)(C)c1cc([N+](=O)[O-])cc(C(C)(C)C)c1[O-],10
